rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1.0,Rating: Negative 5 stars... Don't buy,"What a HORRIBLE product! Initial unboxing looked promising until the STENCH hit my nose! There was no relief from it. I gently soaked it in cold water with a baby shampoo and gently stirred it in one direction. The water instantly turned dark muddy brown. I let it soak in clean water 3x until the murky, dirty water ran cleaner. Then added a nice rich conditioner and a small spritz of argan oil. But these two little wigglets literally lost their appearance but still kept that terrible smell. Please save yourself the effort; use a different manufacturer. If I could give this item a -5 (negative 5) stars I would! I know they won't refund me after I washed it.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/819FXvQFxNL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/819FXvQFxNL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/819FXvQFxNL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81FQxfshhfL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81FQxfshhfL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81FQxfshhfL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81aEmsRq1XL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81aEmsRq1XL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81aEmsRq1XL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B082XMSHQY,B082XMSHQY,AG4EEATFFYWIQA7PWFOBR6FEEHYQ,1601339482771,0,True
3.0,Gel polish,"This set comes with all colors displayed, a top coat, base coat, and matte top coat, also a nail file. The colors are pretty similar to the pictures, but slightly different. These colors show as very opaque and even with 3 coats they arent like the pictures. The green is more neon/clear and required 3 coats. The rest I only did two coats and cured for 60 seconds each coat in a 120w lamp. The purple is more magenta and has some pink undertones. The yellow is a little more lime green as well. I used dehydrator and a primer and when I put the base coat on, it would not smooth out and was lumpy. I'm not sure if it was the dehydrator and primer or the base coat itself, but I had to scrape it off and opted to note use it at all. I've only had the polish on for about a day, but have done a lot and there is no chipping so far.",[],B08W8LKLHB,B08W8LKLHB,AECNJEZHUGFLNU7Z6VNYLVUQQQDQ,1623442467497,0,False
3.0,Wig,The wig is softer than most synthetic wigs and did not tangle for me and my son was playing in it. It is layered so it gives a more realistic look and has a little wave or curl at the ends. The part isnt really believable even with the lace. I would suggest a cap or hat over it. It did shed slightly for me when I was combing my hands through it.,[],B08BWXMPBH,B08BWXMPBH,AECNJEZHUGFLNU7Z6VNYLVUQQQDQ,1596155767692,0,False
4.0,Water flosser,"Using this item made me feel like I was in the dentist's office. It was easy to setup and use. I plugged the poer adapter in, filled it with water, added the nozzle until it clicked, and pushed the dial to turn it on. There are different nozzles and in the instructions it says one is for general use, one for periodontal pockets, and another for fresher breath. There were some other accessories as well. It comes with a storage for those accesories. I used the general use nozzle and noticed that the dial has no arrow to tell you what strength you're putting it to, you would only know while the power is on and the stream is going. On the lower setting, the water was spurting, not flowing smoothly, but did on a higher setting. There is a suspension control to pause it while using it. After you are done, it instructs you to dump the water. Overall, it worked as it should and I gave it four stars because of the spurting and no arrow on the dial.",[],B07QR1VCHM,B07QR1VCHM,AECNJEZHUGFLNU7Z6VNYLVUQQQDQ,1569359138075,0,False
3.0,Very secure,"They are not as long as I expected. I don't think I paid attention to the length, but if i hook two together they work. They are very secure though. The sellers contacted me about the item and were very nice and helpful.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71kO0epYCDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71kO0epYCDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71kO0epYCDL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81fYukSLnTL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81fYukSLnTL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81fYukSLnTL.jpg', 'attachment_type': 'IMAGE'}]",B0753G2QQJ,B0753G2QQJ,AECNJEZHUGFLNU7Z6VNYLVUQQQDQ,1525055086366,0,True
5.0,Super soft and good quality,"I ordered these because they looked super soft and the details in each bow was beautiful. Received the first batch and they seemed tighter than what I wanted. Before I could contact the seller, they contacted me stating a batch was in circulation that was to tight. They shipped me out a new pair at no cost and even added an extra bow. I really appreciate the customer service. The new bows are beautiful and are super soft on my daughters kinky curly hair.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mjEDvTBkL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mjEDvTBkL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mjEDvTBkL.jpg', 'attachment_type': 'IMAGE'}]",B07CWWPT4T,B07CWWPT4T,AHLBKYWJQG4WEOWF5WMOUOIUFQEA,1536251174839,0,True
4.0,Works on my super-sensitive skin,"My skin is very sensitive so I'm always careful to patch test and then I still can have trouble but this worked fine. Loaded with serum, there is plenty to pat in when the mask comes off. As usual, I had a bit of trouble getting the mask in exactly the right place and had to fiddle with it a bit but once it's in place it stays.",[],B09V7S7GVZ,B09V7S7GVZ,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1670440987162,0,False
4.0,Good moisturizer/firmer,Seems to work but my neck definitely needs more help than I'll get from a cream. Moisturizes well and absorbs nicely. My sensitive skin didn't have any trouble. I did notice some improvement but it doesn't last through the day.,[],B09KT4RJG6,B09KT4RJG6,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1669573634740,0,False
4.0,Does a good job.,Easy to use and blends well. The dark color was a little darker than I would have liked but that's a color issue. The lighter color works well. Does the job.,[],B0917GPHT9,B0917GPHT9,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1669137783366,0,False
1.0,"Great idea, less than stellar delivery.","While I love the idea of this, the actual product just isn't there yet. The charge didn't last long enough to get my hair done (I do have long and thick hair) so YMMV but the second time I tried to use it, it seems that the charge didn't even last as long as the first. Too much trouble for me. I was hoping for a true rechargeable product which would be excellent--if only this one delivered.",[],B09G22586Y,B09G22586Y,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1659628417963,0,False
5.0,Very nice!,"I really liked using these. They seemed to have a really good effect, without irritating my very sensitive skin. I'm always worried when I try something new -- I get redness, irritation and in bad cases hives so trying anything is a risk. I had absolutely NO problems with these and they left my skin feeling soft and supple and well moisturized.",[],B08XZDXTG2,B08XZDXTG2,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1638999024297,0,False
5.0,Decent Quality - Nice Feel,"I got these to add to my travel bag so I don't have to keep taking my regular brushes in and out. These are good quality brushes, are soft and smooth and I didn't have any stray bristles anywhere. Overall very satisfactory. I'm happy I got them, they are getting used frequently and it certainly saves time to have 2 sets.",[],B08T5LG5FT,B08T5LG5FT,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1638978999656,0,False
5.0,Easy to use and the mister works,I travel a lot and find that using a mister for a lot of things makes it easier. The problem has always been that the bottles leak or don't mist. These work perfectly and don't leak!,[],B08CV5LX6X,B08CV5LX6X,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1630353636026,0,False
5.0,Body Mist,"I’m using this for my body oil and it’s working perfectly. I wasn’t sure it would go through the sprayer but it does and it makes it so much easier to use. It’s a bit messy getting it started (oil you know) but once I got it primed, it’s working fine and I can spray when I finish in the shower and reach my back without help.",[],B08CXS5H7N,B08CXS5H7N,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1629949054862,0,False
4.0,Bigger than I expected,"I’ve been looking for a shower cap for a long time that is sturdy, the right size and doesn’t wear out after a few uses. This is promising although it’s bigger than I need/want - I’ll still use it until something better comes along. It is adjustable so it’s very usable just way oversized for my head and the amount of hair I have. It is lightweight and water proof and dries quickly so other than size, it’s great.",[],B08Z3THTQT,B08Z3THTQT,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1626642519359,0,False
4.0,They work ok on natural nails,These work okay on natural nails but they don't seem to last as long as some of my older ones that are still in use years later. I generally only use them to touch up rough edges or file down broken nails but I couldn't swear to their durability. I can't imagine them working well on acrylics or gels but since I'm not using either right now I can only attest to the fact that they are working on my natural nails and seem to work okay I'm just not sure about their durability.,[],B08C72C56Z,B08C72C56Z,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1613154899949,1,False
5.0,Nice and washes clean,"This is a great Aloe Gel. I keep in the fridge and use it regularly. It’s light enough weight that it doesn’t feel goopy and washes off clean. Very thick, nice and cold from the fridge and it’s great for too much sun or too much kitchen (burns, cuts, grease spatters, etc.). Easy to use - no nasty smell and works.",[],B086VYKNDF,B086VYKNDF,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1611454211717,0,False
4.0,If you really want to relax,I had a bit of trouble in the beginning getting this set exactly right for me but once it was set up (and I marked the spots the suction cups go onto) it's been a wonder. No more sore neck while soaking. I was worried about it staying damp but it doesn't. I do remove it when I'm not relaxing but it fits very nicely in my linen closet so it's only a second away.,[],B082DXHTX8,B082DXHTX8,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1611069073134,0,False
4.0,Effective,"I've been watching as every personality is raving about rose quartz and jade and microneedling etc. I did some research (from reputable sources) and there is actually some science to the use of these products. The microneedle blade is small enough for use. It makes little tiny, non-noticeable holes in the surface of your skin (in effect damaging it) so it will produce more collagen. While I wouldn't use it more than once a week, and just until my skin starts to get red, it does appear that my skin is softer and smoother after the treatment. So I'm find on the micro-needler. (Just remember gently, gently). The quartz roller is supposed to reduce redness, smooth the surface of the skin and help with lymphatic drainage. I'm not sure it actually does all that but it does feel nice and has definitely helped with under eye puffiness so it appears to be working. I'm very pleasantly surprised by the effectiveness of these devices and will continue to use them.<br /><br />The packaging is fine and makes them giftable but I'm not sure the quality of the pieces will actually hold up. I've been using them for several months and so far so good but if they do fall apart, I'm willing to invest in more expensive products. For a starter set, I would give this a try to be sure it works for you (and you are willing to do it).",[],B07ZQ1QXK7,B07ZQ1QXK7,AHTLWVDXSMG5YMVMEIWWOU6XBZMA,1609609468863,0,False
